kingdom,code,name,year,main_common_name
ANIMALIA,VU,Turgenitubulus depressus,2006,
ANIMALIA,VU,Turgenitubulus depressus,2007,
ANIMALIA,VU,Turgenitubulus depressus,2008,
ANIMALIA,VU,Turgenitubulus depressus,2009,
ANIMALIA,VU,Turgenitubulus depressus,2010,
ANIMALIA,VU,Turgenitubulus depressus,2011,
ANIMALIA,VU,Turgenitubulus depressus,2012,
ANIMALIA,VU,Turgenitubulus depressus,2013,
ANIMALIA,VU,Turgenitubulus depressus,2014,
ANIMALIA,VU,Turgenitubulus depressus,2015,
ANIMALIA,VU,Turgenitubulus depressus,2016,
ANIMALIA,VU,Turgenitubulus depressus,2017,
ANIMALIA,VU,Turgenitubulus foramenus,1994,
ANIMALIA,VU,Turgenitubulus foramenus,1995,
ANIMALIA,VU,Turgenitubulus foramenus,1996,
ANIMALIA,VU,Turgenitubulus foramenus,1997,
ANIMALIA,VU,Turgenitubulus foramenus,1998,
ANIMALIA,VU,Turgenitubulus foramenus,1999,
ANIMALIA,VU,Turgenitubulus foramenus,2000,
ANIMALIA,VU,Turgenitubulus foramenus,2001,
ANIMALIA,VU,Turgenitubulus foramenus,2002,
ANIMALIA,VU,Turgenitubulus foramenus,2003,
ANIMALIA,VU,Turgenitubulus foramenus,2004,
ANIMALIA,VU,Turgenitubulus foramenus,2005,
ANIMALIA,VU,Turgenitubulus foramenus,2006,
ANIMALIA,VU,Turgenitubulus foramenus,2007,
ANIMALIA,VU,Turgenitubulus foramenus,2008,
ANIMALIA,VU,Turgenitubulus foramenus,2009,
ANIMALIA,VU,Turgenitubulus foramenus,2010,
ANIMALIA,VU,Turgenitubulus foramenus,2011,
ANIMALIA,VU,Turgenitubulus foramenus,2012,
ANIMALIA,VU,Turgenitubulus foramenus,2013,
ANIMALIA,VU,Turgenitubulus foramenus,2014,
ANIMALIA,VU,Turgenitubulus foramenus,2015,
ANIMALIA,VU,Turgenitubulus foramenus,2016,
ANIMALIA,VU,Turgenitubulus foramenus,2017,
ANIMALIA,VU,Turgenitubulus opiranus,1994,
ANIMALIA,VU,Turgenitubulus opiranus,1995,
ANIMALIA,VU,Turgenitubulus opiranus,1996,
ANIMALIA,VU,Turgenitubulus opiranus,1997,
ANIMALIA,VU,Turgenitubulus opiranus,1998,
ANIMALIA,VU,Turgenitubulus opiranus,1999,
ANIMALIA,VU,Turgenitubulus opiranus,2000,
ANIMALIA,VU,Turgenitubulus opiranus,2001,
ANIMALIA,VU,Turgenitubulus opiranus,2002,
ANIMALIA,VU,Turgenitubulus opiranus,2003,
ANIMALIA,VU,Turgenitubulus opiranus,2004,
ANIMALIA,VU,Turgenitubulus opiranus,2005,
ANIMALIA,VU,Turgenitubulus opiranus,2006,
ANIMALIA,VU,Turgenitubulus opiranus,2007,
ANIMALIA,VU,Turgenitubulus opiranus,2008,
ANIMALIA,VU,Turgenitubulus opiranus,2009,
ANIMALIA,VU,Turgenitubulus opiranus,2010,
ANIMALIA,VU,Turgenitubulus opiranus,2011,
ANIMALIA,VU,Turgenitubulus opiranus,2012,
ANIMALIA,VU,Turgenitubulus opiranus,2013,
ANIMALIA,VU,Turgenitubulus opiranus,2014,
ANIMALIA,VU,Turgenitubulus opiranus,2015,
ANIMALIA,VU,Turgenitubulus opiranus,2016,
ANIMALIA,VU,Turgenitubulus opiranus,2017,
ANIMALIA,VU,Turgenitubulus pagodula,1994,
ANIMALIA,VU,Turgenitubulus pagodula,1995,
ANIMALIA,VU,Turgenitubulus pagodula,1996,
ANIMALIA,VU,Turgenitubulus pagodula,1997,
ANIMALIA,VU,Turgenitubulus pagodula,1998,
ANIMALIA,VU,Turgenitubulus pagodula,1999,
ANIMALIA,VU,Turgenitubulus pagodula,2000,
ANIMALIA,VU,Turgenitubulus pagodula,2001,
ANIMALIA,VU,Turgenitubulus pagodula,2002,
ANIMALIA,VU,Turgenitubulus pagodula,2003,
ANIMALIA,VU,Turgenitubulus pagodula,2004,
ANIMALIA,VU,Turgenitubulus pagodula,2005,
ANIMALIA,VU,Turgenitubulus pagodula,2006,
ANIMALIA,VU,Turgenitubulus pagodula,2007,
ANIMALIA,VU,Turgenitubulus pagodula,2008,
ANIMALIA,VU,Turgenitubulus pagodula,2009,
ANIMALIA,VU,Turgenitubulus pagodula,2010,
ANIMALIA,VU,Turgenitubulus pagodula,2011,
ANIMALIA,VU,Turgenitubulus pagodula,2012,
ANIMALIA,VU,Turgenitubulus pagodula,2013,
ANIMALIA,VU,Turgenitubulus pagodula,2014,
ANIMALIA,VU,Turgenitubulus pagodula,2015,
ANIMALIA,VU,Turgenitubulus pagodula,2016,
ANIMALIA,VU,Turgenitubulus pagodula,2017,
ANIMALIA,VU,Turgenitubulus tanmurrana,1994,
ANIMALIA,VU,Turgenitubulus tanmurrana,1995,
ANIMALIA,VU,Turgenitubulus tanmurrana,1996,
ANIMALIA,VU,Turgenitubulus tanmurrana,1997,
ANIMALIA,VU,Turgenitubulus tanmurrana,1998,
ANIMALIA,VU,Turgenitubulus tanmurrana,1999,
ANIMALIA,VU,Turgenitubulus tanmurrana,2000,
ANIMALIA,VU,Turgenitubulus tanmurrana,2001,
ANIMALIA,VU,Turgenitubulus tanmurrana,2002,
ANIMALIA,VU,Turgenitubulus tanmurrana,2003,
ANIMALIA,VU,Turgenitubulus tanmurrana,2004,
ANIMALIA,VU,Turgenitubulus tanmurrana,2005,
ANIMALIA,VU,Turgenitubulus tanmurrana,2006,
ANIMALIA,VU,Turgenitubulus tanmurrana,2007,
ANIMALIA,VU,Turgenitubulus tanmurrana,2008,
ANIMALIA,VU,Turgenitubulus tanmurrana,2009,
ANIMALIA,VU,Turgenitubulus tanmurrana,2010,
ANIMALIA,VU,Turgenitubulus tanmurrana,2011,
ANIMALIA,VU,Turgenitubulus tanmurrana,2012,
ANIMALIA,VU,Turgenitubulus tanmurrana,2013,
ANIMALIA,VU,Turgenitubulus tanmurrana,2014,
ANIMALIA,VU,Turgenitubulus tanmurrana,2015,
ANIMALIA,VU,Turgenitubulus tanmurrana,2016,
ANIMALIA,VU,Turgenitubulus tanmurrana,2017,
ANIMALIA,NT,Turnix castanotus,1988,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,1989,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,1990,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,1991,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,1992,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,1993,Chestnut-backed Buttonquail
ANIMALIA,VU,Turnix castanotus,1994,Chestnut-backed Buttonquail
ANIMALIA,VU,Turnix castanotus,1995,Chestnut-backed Buttonquail
ANIMALIA,VU,Turnix castanotus,1996,Chestnut-backed Buttonquail
ANIMALIA,VU,Turnix castanotus,1997,Chestnut-backed Buttonquail
ANIMALIA,VU,Turnix castanotus,1998,Chestnut-backed Buttonquail
ANIMALIA,VU,Turnix castanotus,1999,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2000,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2001,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2002,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2003,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2004,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2005,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2006,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2007,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2008,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2009,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2010,Chestnut-backed Buttonquail
ANIMALIA,NT,Turnix castanotus,2011,Chestnut-backed Buttonquail
ANIMALIA,LC,Turnix castanotus,2012,Chestnut-backed Buttonquail
ANIMALIA,LC,Turnix castanotus,2013,Chestnut-backed Buttonquail
ANIMALIA,LC,Turnix castanotus,2014,Chestnut-backed Buttonquail
ANIMALIA,LC,Turnix castanotus,2015,Chestnut-backed Buttonquail
ANIMALIA,LC,Turnix castanotus,2016,Chestnut-backed Buttonquail
ANIMALIA,LC,Turnix castanotus,2017,Chestnut-backed Buttonquail
ANIMALIA,T,Turnix melanogaster,1988,Black-breasted Buttonquail
ANIMALIA,T,Turnix melanogaster,1989,Black-breasted Buttonquail
ANIMALIA,T,Turnix melanogaster,1990,Black-breasted Buttonquail
ANIMALIA,T,Turnix melanogaster,1991,Black-breasted Buttonquail
ANIMALIA,T,Turnix melanogaster,1992,Black-breasted Buttonquail
ANIMALIA,T,Turnix melanogaster,1993,Black-breasted Buttonquail
ANIMALIA,EN,Turnix melanogaster,1994,Black-breasted Buttonquail
ANIMALIA,EN,Turnix melanogaster,1995,Black-breasted Buttonquail
ANIMALIA,EN,Turnix melanogaster,1996,Black-breasted Buttonquail
ANIMALIA,EN,Turnix melanogaster,1997,Black-breasted Buttonquail
ANIMALIA,EN,Turnix melanogaster,1998,Black-breasted Buttonquail
ANIMALIA,EN,Turnix melanogaster,1999,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2000,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2001,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2002,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2003,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2004,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2005,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2006,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2007,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2008,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2009,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2010,Black-breasted Buttonquail
ANIMALIA,VU,Turnix melanogaster,2011,Black-breasted Buttonquail
ANIMALIA,NT,Turnix melanogaster,2012,Black-breasted Buttonquail
ANIMALIA,NT,Turnix melanogaster,2013,Black-breasted Buttonquail
ANIMALIA,NT,Turnix melanogaster,2014,Black-breasted Buttonquail
ANIMALIA,NT,Turnix melanogaster,2015,Black-breasted Buttonquail
ANIMALIA,NT,Turnix melanogaster,2016,Black-breasted Buttonquail
ANIMALIA,NT,Turnix melanogaster,2017,Black-breasted Buttonquail
ANIMALIA,T,Turnix olivii,1988,Buff-breasted Buttonquail
ANIMALIA,T,Turnix olivii,1989,Buff-breasted Buttonquail
ANIMALIA,T,Turnix olivii,1990,Buff-breasted Buttonquail
ANIMALIA,T,Turnix olivii,1991,Buff-breasted Buttonquail
ANIMALIA,T,Turnix olivii,1992,Buff-breasted Buttonquail
ANIMALIA,T,Turnix olivii,1993,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,1994,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,1995,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,1996,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,1997,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,1998,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,1999,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2000,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2001,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2002,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2003,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2004,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2005,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2006,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2007,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2008,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2009,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2010,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2011,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2012,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2013,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2014,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2015,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2016,Buff-breasted Buttonquail
ANIMALIA,EN,Turnix olivii,2017,Buff-breasted Buttonquail
ANIMALIA,EN,Tympanocryptis condaminensis,2017,Condamine Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,1994,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,1995,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,1996,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,1997,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,1998,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,1999,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2000,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2001,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2002,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2003,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2004,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2005,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2006,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2007,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2008,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2009,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2010,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2011,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2012,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2013,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2014,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2015,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2016,Grassland Earless Dragon
ANIMALIA,VU,Tympanocryptis pinguicolla,2017,Grassland Earless Dragon
ANIMALIA,EN,Tympanocryptis wilsoni,2017,Roma Earless Dragon
PLANTAE,VU,Typhonium johnsonianum,2013,
PLANTAE,VU,Typhonium johnsonianum,2014,
PLANTAE,VU,Typhonium johnsonianum,2015,
PLANTAE,VU,Typhonium johnsonianum,2016,
PLANTAE,VU,Typhonium johnsonianum,2017,
ANIMALIA,K,Uperoleia marmorata,1994,Marbled Toadlet
ANIMALIA,K,Uperoleia marmorata,1995,Marbled Toadlet
ANIMALIA,EX,Uperoleia marmorata,1996,Marbled Toadlet
ANIMALIA,EX,Uperoleia marmorata,1997,Marbled Toadlet
ANIMALIA,EX,Uperoleia marmorata,1998,Marbled Toadlet
ANIMALIA,EX,Uperoleia marmorata,1999,Marbled Toadlet
ANIMALIA,EX,Uperoleia marmorata,2000,Marbled Toadlet
ANIMALIA,EX,Uperoleia marmorata,2001,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2002,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2003,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2004,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2005,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2006,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2007,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2008,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2009,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2010,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2011,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2012,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2013,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2014,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2015,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2016,Marbled Toadlet
ANIMALIA,DD,Uperoleia marmorata,2017,Marbled Toadlet
ANIMALIA,DD,Uramphisopus pearsoni,1988,
ANIMALIA,DD,Uramphisopus pearsoni,1989,
ANIMALIA,DD,Uramphisopus pearsoni,1990,
ANIMALIA,DD,Uramphisopus pearsoni,1991,
ANIMALIA,DD,Uramphisopus pearsoni,1992,
ANIMALIA,DD,Uramphisopus pearsoni,1993,
ANIMALIA,R,Uramphisopus pearsoni,1994,
ANIMALIA,R,Uramphisopus pearsoni,1995,
ANIMALIA,VU,Uramphisopus pearsoni,1996,
ANIMALIA,VU,Uramphisopus pearsoni,1997,
ANIMALIA,VU,Uramphisopus pearsoni,1998,
ANIMALIA,VU,Uramphisopus pearsoni,1999,
ANIMALIA,VU,Uramphisopus pearsoni,2000,
ANIMALIA,VU,Uramphisopus pearsoni,2001,
ANIMALIA,VU,Uramphisopus pearsoni,2002,
ANIMALIA,VU,Uramphisopus pearsoni,2003,
ANIMALIA,VU,Uramphisopus pearsoni,2004,
ANIMALIA,VU,Uramphisopus pearsoni,2005,
ANIMALIA,VU,Uramphisopus pearsoni,2006,
ANIMALIA,VU,Uramphisopus pearsoni,2007,
ANIMALIA,VU,Uramphisopus pearsoni,2008,
ANIMALIA,VU,Uramphisopus pearsoni,2009,
ANIMALIA,VU,Uramphisopus pearsoni,2010,
ANIMALIA,VU,Uramphisopus pearsoni,2011,
ANIMALIA,VU,Uramphisopus pearsoni,2012,
ANIMALIA,VU,Uramphisopus pearsoni,2013,
ANIMALIA,VU,Uramphisopus pearsoni,2014,
ANIMALIA,VU,Uramphisopus pearsoni,2015,
ANIMALIA,VU,Uramphisopus pearsoni,2016,
ANIMALIA,VU,Uramphisopus pearsoni,2017,
ANIMALIA,VU,Urogymnus asperrimus,2000,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2001,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2002,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2003,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2004,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2005,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2006,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2007,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2008,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2009,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2010,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2011,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2012,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2013,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2014,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2015,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2016,Porcupine Ray
ANIMALIA,VU,Urogymnus asperrimus,2017,Porcupine Ray
ANIMALIA,NT,Urogymnus granulatus,2009,Mangrove Whipray
ANIMALIA,NT,Urogymnus granulatus,2010,Mangrove Whipray
ANIMALIA,NT,Urogymnus granulatus,2011,Mangrove Whipray
ANIMALIA,NT,Urogymnus granulatus,2012,Mangrove Whipray
ANIMALIA,NT,Urogymnus granulatus,2013,Mangrove Whipray
ANIMALIA,NT,Urogymnus granulatus,2014,Mangrove Whipray
ANIMALIA,NT,Urogymnus granulatus,2015,Mangrove Whipray
ANIMALIA,VU,Urogymnus granulatus,2016,Mangrove Whipray
ANIMALIA,VU,Urogymnus granulatus,2017,Mangrove Whipray
ANIMALIA,VU,Urolophus bucculentus,2006,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2007,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2008,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2009,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2010,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2011,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2012,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2013,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2014,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2015,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2016,Sandyback Stingaree
ANIMALIA,VU,Urolophus bucculentus,2017,Sandyback Stingaree
ANIMALIA,EN,Urolophus orarius,2006,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2007,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2008,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2009,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2010,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2011,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2012,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2013,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2014,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2015,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2016,Coastal Stingaree
ANIMALIA,EN,Urolophus orarius,2017,Coastal Stingaree
ANIMALIA,VU,Urolophus sufflavus,2006,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2007,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2008,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2009,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2010,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2011,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2012,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2013,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2014,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2015,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2016,Yellowback Stingaree
ANIMALIA,VU,Urolophus sufflavus,2017,Yellowback Stingaree
ANIMALIA,VU,Urolophus viridis,2006,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2007,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2008,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2009,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2010,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2011,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2012,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2013,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2014,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2015,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2016,Greenback Stingaree
ANIMALIA,VU,Urolophus viridis,2017,Greenback Stingaree
ANIMALIA,NT,Uromys hadrourus,1996,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,1997,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,1998,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,1999,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,2000,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,2001,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,2002,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,2003,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,2004,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,2005,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,2006,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,2007,Pygmy White-tailed Rat
ANIMALIA,VU,Uromys hadrourus,2008,Pygmy White-tailed Rat
ANIMALIA,VU,Uromys hadrourus,2009,Pygmy White-tailed Rat
ANIMALIA,VU,Uromys hadrourus,2010,Pygmy White-tailed Rat
ANIMALIA,VU,Uromys hadrourus,2011,Pygmy White-tailed Rat
ANIMALIA,VU,Uromys hadrourus,2012,Pygmy White-tailed Rat
ANIMALIA,VU,Uromys hadrourus,2013,Pygmy White-tailed Rat
ANIMALIA,VU,Uromys hadrourus,2014,Pygmy White-tailed Rat
ANIMALIA,VU,Uromys hadrourus,2015,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,2016,Pygmy White-tailed Rat
ANIMALIA,NT,Uromys hadrourus,2017,Pygmy White-tailed Rat
ANIMALIA,VU,Uvidicolus sphyrurus,1994,Border Thick-tailed Gecko
ANIMALIA,VU,Uvidicolus sphyrurus,1995,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,1996,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,1997,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,1998,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,1999,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2000,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2001,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2002,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2003,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2004,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2005,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2006,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2007,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2008,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2009,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2010,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2011,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2012,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2013,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2014,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2015,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2016,Border Thick-tailed Gecko
ANIMALIA,NT,Uvidicolus sphyrurus,2017,Border Thick-tailed Gecko
ANIMALIA,VU,Vanacampus vercoi,2012,Verco's Pipefish
ANIMALIA,VU,Vanacampus vercoi,2013,Verco's Pipefish
ANIMALIA,VU,Vanacampus vercoi,2014,Verco's Pipefish
ANIMALIA,VU,Vanacampus vercoi,2015,Verco's Pipefish
ANIMALIA,VU,Vanacampus vercoi,2016,Verco's Pipefish
ANIMALIA,LC,Vanacampus vercoi,2017,Verco's Pipefish
PLANTAE,CR,Vandiemenia ratkowskiana,2000,
PLANTAE,CR,Vandiemenia ratkowskiana,2001,
